name,aliases,place,wikidata,region,group,usage,lon,lat,cid
komsomolske,komsomolske;komsomolskoe,village,Q4230266,autonomous republic of crimea,,0,34.3935063,45.7761625,583154175580791458
gresovsky,gresovskiy;gresovsky,town,Q1976006,autonomous republic of crimea,,0,34.0261039,45.0085689,579857388748785528
sovetskoe,sovetskoe;sovetskoye,town,Q3063980,autonomous republic of crimea,,0,34.18731,44.5312325,577807246239743278
novozuyevka,novozuevka;novozuyevka,village,Q4324047,autonomous republic of crimea,,0,34.1534886,45.239503,580849242726447377
plotinnoye,plotinnoe;plotinnoye,village,Q4365329,autonomous republic of crimea,,0,33.9628991,44.5860979,578042889620213907
artemivka,artemivka;artemovka;artyomovka,village,Q842935,autonomous republic of crimea,,0,32.8241304,45.4677605,581829599075201090
izvestkovoye,izvestkovoe;izvestkovoye,village,Q4198426,autonomous republic of crimea,,0,33.9991907,45.4811163,581886962659581527
simonenko,simonenko,village,Q4419725,autonomous republic of crimea,,0,33.8988329,45.2985097,581102675861427793
novoivanivka,novo ivanovka;novoivanivka;novoivanovka,village,Q4324087,autonomous republic of crimea,,0,33.1001146,45.4490215,581749119978284627
zadorne,zadorne;zadornoe,village,Q4184011,autonomous republic of crimea,,0,33.1708145,45.5753986,582291905060321918
luchistoe,luchistoe,village,Q4270180,autonomous republic of crimea,,0,34.3996387,44.7374764,578693053179984535
zelenoye,zelenoye;zelyonoe,village,Q4190716,autonomous republic of crimea,,0,34.7322755,45.4648396,581817057772604916
shchyolkino,shchyolkino,town,Q997522,autonomous republic of crimea,,0,35.8207026,45.4247525,581644881124731295
filatovka,filatovka,village,Q4483796,autonomous republic of crimea,,0,33.7832389,46.0828472,584471377625354951
izobilnoe,izobilnoe;körbekül,hamlet,Q4198716,autonomous republic of crimea,,0,34.354505,44.701735,578539546753813065
traktovoe,traktovoe,village,Q4461819,autonomous republic of crimea,,0,33.9128317,45.312421,581162423151496448
vesyoloe,vesyoloe,village,Q3920760,autonomous republic of crimea,,0,34.8793073,44.8554226,579199631688125514
krasnokamenka,krasnokamenka,town,Q3847642,autonomous republic of crimea,,0,34.2891112,44.5639983,577947970843298519
dubrovskoe,dubrovskoe,village,Q4169871,autonomous republic of crimea,,0,34.1209674,45.391475,581501957496322567
grigoryevka,grigorevka;grigoryevka,village,Q4149363,autonomous republic of crimea,,0,34.118627,45.4190194,581620258075521251
furmanovka,furmanovka,village,Q4060070,autonomous republic of crimea,,0,33.7427603,44.7591037,578785944732005544
novopavlivka,novopavlivka;novopavlovka,village,Q4324829,autonomous republic of crimea,,0,33.890245,45.8665082,583542208695612613
timoshenko,timoshenko,village,Q4457691,autonomous republic of crimea,,0,33.9721071,45.2900193,581066207294190731
tsvetkovo,tsvetkovo,village,Q4503467,autonomous republic of crimea,,0,34.1635325,45.3179108,581186002522202189
nauchnyy,nauchny;nauchnyy,town,Q903849,autonomous republic of crimea,,0,34.011555,44.7262286,578644747682418339
novoalekseyevka,novoalekseevka;novoalekseyevka,village,Q4323100,autonomous republic of crimea,,0,34.1099029,45.2923849,581076369186950863
rodnykove,rodnikovo;rodnykove;rodnykovo,village,Q4395945,autonomous republic of crimea,,0,33.95419,45.0432818,580006479948459661
rogovo,rogovo,village,Q4395521,autonomous republic of crimea,,0,33.9691586,45.3241476,581212790233032967
pischane,peschanoe;pischane,village,Q4360052,autonomous republic of crimea,,0,33.6046032,44.8464104,579160921146611963
rysakovo,rysakovo,village,Q4402045,autonomous republic of crimea,,0,34.3256206,45.6524385,582622789341960565
kotelnikovo,kotelnikovo,village,Q4235964,autonomous republic of crimea,,0,34.0286992,45.3650807,581388596129419675
novoestoniya,novoestoniya,village,Q4326268,autonomous republic of crimea,,0,34.2444759,45.4998004,581967209828785276
novoivanovka,novoivanovka,village,Q4324068,autonomous republic of crimea,,0,34.1211671,45.3129215,581164574930320079
semisotka,semisotka,village,Q4415545,autonomous republic of crimea,,0,35.5598322,45.2440178,580868630210227864
dmytrivka,dmitrivka;dmitriyevka;dmitrovka;dmytrivka;dmytrovka,village,Q4162977,autonomous republic of crimea,,0,35.0584,45.4820596,581891017109768160
plodovoye,plodovoe;plodovoye,village,Q4365158,autonomous republic of crimea,,0,34.7177253,45.4507367,581756485848814877
krestyanovka,krestyanovka;larindorf,village,Q4240456,autonomous republic of crimea,,0,33.9414013,45.722953,582925644665486488
kremnevka,kremnevka,village,Q4240188,autonomous republic of crimea,,0,34.0823621,45.469092,581835319972897594
myroliubivka,mirolyubovka;myroliubivka;myroliubovka;myrolyubovka,village,Q4295988,autonomous republic of crimea,,0,34.220371,45.469603,581837514701323859
krasnaya polyana,krasnaya polyana,village,Q4238029,autonomous republic of crimea,,0,34.1254373,45.4727577,581851065323047805
yantarnoye,yantarnoe;yantarnoye,village,Q4538259,autonomous republic of crimea,,0,34.2201,45.4334748,581682346122853700
udachnoe,udachnoe;udachnoye,village,Q4469342,autonomous republic of crimea,,0,34.281104,45.388201,581487895773555600
razdolnoye,razdolnoe;razdolnoye,town,Q2506771,autonomous republic of crimea,,0,33.4906794,45.7696703,583126292652202999
semennoye,semennoe;semennoye,village,Q4415279,autonomous republic of crimea,,0,34.7621596,45.4639454,581813213776904880
krasnyi partizan,krasny partizan;krasnyi partizan;krasnyy partizan,village,Q4239569,autonomous republic of crimea,,0,34.214855,45.4048587,581559441338706119
kirovskoe,kirovske;kirovskoe,village,Q4221736,autonomous republic of crimea,,0,33.0974622,45.5461232,582166165597690870
pervomaiskoe,pervomaiskoe;pervomayskoe,town,Q2368313,autonomous republic of crimea,,0,33.8591628,45.7140492,582887402276600667
nizhnegorskiy,nizhnegorskiy;nizhnegorsky,town,Q2626741,autonomous republic of crimea,,0,34.7386857,45.445374,581733451939227390
armyansk,armyansk,town,Q688716,autonomous republic of crimea,,0,33.6909151,46.1071623,584575809755064867
amurskoe,amurskoe,village,Q3920921,autonomous republic of crimea,,0,34.1291226,45.27632,581007370537359843
novoborovytsi,novoborovitsy;novoborovytsi,village,Q4323268,luhansk region,,0,39.501487,47.8673439,592135733885883311
zelenyi kurhan,zelenyi kurhan;zelyony kurgan;zelyonyy kurgan,hamlet,Q7267432,luhansk region,,0,39.13742,48.1912515,593526903857464716
verhulivske,vergulevskoe;verhulivske;verhulovskoye,village,Q4107567,luhansk region,zapad group of forces,0,38.8295997,48.3219617,594088299032417056
lisne,lesnoe;lisne;lisnoe;lisnoye,hamlet,Q4259616,luhansk region,zapad group of forces,0,38.912115,48.03154,592840950335427955
novoielyzavetivka,novoelizavetovka;novoielyzavetivka;novoielyzavetovka,hamlet,Q4323937,luhansk region,zapad group of forces,0,38.827915,48.094965,593113358636092555
yablunivka,yablonovka;yablunivka;yablunovka,hamlet,Q4535879,luhansk region,zapad group of forces,0,38.09458,49.647905,599783185148009460
komendantske,komendantske;komendantskoe,village,Q4229531,luhansk region,zapad group of forces,0,38.6778653,48.2609231,593826142818452073
blahodatne,blagodatne;blagodatnoe;blagodatnoye;blahodatne,village,Q4087848,luhansk region,,0,40.0578223,49.5901301,599535043414446302
voskresenivka,voskresenivka;voskresenovka,village,Q4126157,luhansk region,zapad group of forces,0,38.8168087,48.3185953,594073842172485929
oleksiivka,alekseevka;alekseyevka;olekseyevka;oleksiivka;oleksiovka;oleksivka;oleksiyivka,hamlet,Q4061808,luhansk region,,0,40.056065,49.431265,598852723434965505
tatsyne,tatsino;tatsyne,town,Q4452885,luhansk region,,0,39.2139131,48.065711,592987713663201369
popivka,popivka;popovka,village,Q4372706,luhansk region,zapad group of forces,0,38.5853901,49.6113073,599625997935401262
poltava,poltava,village,Q4370759,luhansk region,zapad group of forces,0,38.120155,49.62421,599681415897956315
verkhnia duvanka,verkhnia duvanka;verkhnyaya duvanka,village,Q4108835,luhansk region,zapad group of forces,0,38.0657546,49.6891812,599960464218090331
novoukrainka,novo ukrainka;novoukrainka,village,Q4326056,luhansk region,,0,39.3050016,48.1278806,593254731780084778
voronove,voronove;voronovo,town,Q4125701,luhansk region,zapad group of forces,0,38.569825,48.89886,596566061370252385
znamenivka,znamenivka;znamenovka,village,Q4192777,donetsk region,zapad group of forces,0,36.7273409,48.6663806,595567571666403117
velykokamianka,velikokamenka;velykokamianka,town,Q4106719,luhansk region,,0,39.4328534,48.1391469,593303118881769365
stelmakhivka,stelmakhivka;stelmakhovka,village,Q4441604,luhansk region,zapad group of forces,0,37.906865,49.479505,599059912655175345
sofiivskyi,sofievskiy;sofievsky;sofiivskyi,town,Q4429992,luhansk region,zapad group of forces,0,38.8832993,48.2106546,593610243402622179
novomykilske,novomykilske;novonikolskoe,village,Q4324743,luhansk region,zapad group of forces,0,38.1815081,49.2925259,598256843965411204
smolianynove,smolianynove;smolyaninovo,village,Q4425129,luhansk region,zapad group of forces,0,38.72475,48.9403506,596744263858485646
nyzhnia duvanka,nizhnyaya duvanka;nyzhnia duvanka,town,Q4319285,luhansk region,zapad group of forces,0,38.168905,49.583185,599505214864686665
troitske,troickoe;troitske;troitskoe;troitskoye,town,Q4463595,luhansk region,zapad group of forces,0,38.2998378,49.9037627,600882086890634686
hladkivka,gladkovka;hladkivka;hladkovka,suburb,Q115738749,donetsk region,tsentr group of forces,0,37.8035266,48.0332553,592848316203232007
otradnoe,otradnoe,town,Q3890332,autonomous republic of crimea,,0,34.2119129,44.5050105,577694619312364873
voskhod,voskhod,town,Q3891214,autonomous republic of crimea,,0,34.2154839,44.512439,577726526624410428
stari kodaky,stari kodaky;starye kodaki,village,Q4440923,dnipropetrovsk region,tsentr group of forces,0,35.1355058,48.3756179,594318754088924434
prohres,progress;prohres,village,Q4379802,sumy region,sever group of forces,0,34.035832,52.1628176,610584654231235960
bolshoye sadovoe,bolshoe sadovoe;bolshoye sadovoe,village,Q3915367,autonomous republic of crimea,,0,33.8289922,44.6390556,578270338203174272
shyrokiy,mkrn shirokiy;mkrn shiroky;shyrokiy,suburb,Q123739841,donetsk region,tsentr group of forces,0,37.7668342,47.9417308,592455223616396210
rutchnkovo,rutchenkovo;rutchnkovo,suburb,Q25446503,donetsk region,tsentr group of forces,0,37.6864913,47.9687347,592571204913177051
viktorovka,viktorovka,village,Q3915397,autonomous republic of crimea,,0,33.8021547,44.7896397,578917095853415595
malovidnoye,malovidnoe;malovidnoye,village,Q4278104,autonomous republic of crimea,,0,33.8093297,44.7958828,578943909334251698
olkhovka,olkhovka,neighbourhood,Q4334273,autonomous republic of crimea,,0,34.6209647,44.9503749,579607447422556965
schaslyve,schaslyve;schastlivoe,village,Q4447777,autonomous republic of crimea,,0,34.069655,44.5759097,577999132493509015
bohatyr,bağatır;bogatyr;bohatyr,village,Q3915354,autonomous republic of crimea,,0,34.0076169,44.57877,578011416099913537
krasnyi mak,krasny mak;krasnyi mak;krasnyy mak,village,Q4239532,autonomous republic of crimea,,0,33.7797155,44.6391984,578270952383448324
male sadove,male sadove;maloe sadovoe,village,Q4278269,autonomous republic of crimea,,0,33.8419003,44.6402411,578275432034400236
mashino,mashino,village,Q4286156,autonomous republic of crimea,,0,33.9221214,44.6988911,578527331866390857
vysoke,vysoke;vysokoe;vysokoye,village,Q3915407,autonomous republic of crimea,,0,33.9554311,44.6360203,578257302977557351
mykhailivka,mikhailovka;mikhaylovka;mykhailivka;mykhailovka;mykhaylivka;mykhaylovka,village,Q4297456,dnipropetrovsk region,vostok group of forces,0,33.7540281,47.7727342,591729387024261292
novohryhorivka,novo grigorovka;novogrigorovka;novohryhorivka;novohryhorovka,village,Q4323501,dnipropetrovsk region,vostok group of forces,0,33.7553494,47.9003823,592277631009662421
kulyky,kuliki;kulyky,hamlet,Q4246182,sumy region,sever group of forces,0,34.4130481,50.6306309,604003961175256824
yeni kale fortress,yeni kale fortress,locality,Q772781,autonomous republic of crimea,,0,36.604406,45.3508827,581327616186326773
bilozerka,belozyorka;bilozerka,town,Q2629547,kherson region,dnepr group of forces,0,32.4424355,46.6277373,586811662353931588
verkhnii rohachyk,verkhnii rohachyk;verkhniy rogachik;verkhny rogachik,town,Q2010779,kherson region,dnepr group of forces,0,34.3594335,47.2431321,589454763754970506
voronizh,voronezh;voronizh,town,Q4125372,sumy region,sever group of forces,0,33.4653459,51.7728895,608909921927903490
hornostaivka,gornostaevka;hornostaivka,town,Q2453038,kherson region,dnepr group of forces,0,33.7301164,47.0073626,588442143609930564
khanzhonkove pivnichne,khanzhenkovo severny;khanzhonkove pivnichne;khanzhyenkovo severnyy,suburb,Q4495462,donetsk region,tsentr group of forces,0,38.0927861,48.1343754,593282623296492786
adamivske,adamivske;adamovskoe;adamovskoye,locality,Q4057338,dnipropetrovsk region,,0,34.1812283,48.3953911,594403678476313964
bagerovo,bagerovo,town,Q2879290,autonomous republic of crimea,,0,36.2943104,45.3736582,581425434066183078
antonivka,antonivka;antonovka,village,Q4067487,luhansk region,,0,39.2120958,49.2929066,598258480348981568
nyzhni sirohozy,nizhnie serogozy;nyzhni sirohozy,town,Q2010517,kherson region,dnepr group of forces,0,34.3767573,46.8424452,587733826194055477
hlukhiv,glukhov;hlukhiv,town,Q864827,sumy region,sever group of forces,0,33.9123288,51.6740969,608485613519244041
piatykhatky,piatykhatky;pyatikhatki,town,Q640661,dnipropetrovsk region,,0,33.6809879,48.4097043,594465152342721372
rakivka,rakivka;rakovka,village,Q4389479,kherson region,dnepr group of forces,0,33.251209,46.9356471,588134125734851721
mykolaivka,mykolaevka;mykolaivka;mykolayivka;nikolaevka;nikolayevka,village,Q4320237,kherson region,dnepr group of forces,0,33.252722,46.7891893,587505093414615666
odradokamianka,odradokamianka;otradokamenka,village,Q4340018,kherson region,dnepr group of forces,0,33.302834,46.7890781,587504616673295922
olhivka,olgovka;olhivka;olhovka,village,Q4334138,kherson region,dnepr group of forces,0,33.2018763,46.7928929,587521001973429204
matrosivka,matrosivka;matrosovka,village,Q4284982,kherson region,dnepr group of forces,0,33.1447243,46.9183902,588060007484118164
virivka,verovka;virivka;virovka,village,Q4107975,kherson region,dnepr group of forces,0,33.1713094,46.8927952,587950077796203629
vysoke,vysoke;vysokoe;vysokoye,village,Q4129449,kherson region,dnepr group of forces,0,33.0947289,46.919004,588062644593987913
nyzhni torhai,nizhnie torgai;nyzhni torhai,village,Q4319050,kherson region,dnepr group of forces,0,34.2635532,46.7849882,587487050258016001
semashko,semashko,suburb,Q12151924,donetsk region,tsentr group of forces,0,37.7034088,47.9688704,592571784733778929
pershotravneve,pershotravneve;pervomayskoe,village,Q4359533,kherson region,dnepr group of forces,0,34.6356672,46.7809521,587469715770381459
berehove,beregovoe;berehove,village,Q655969,kherson region,dnepr group of forces,0,32.4156419,46.5713532,586569494917887130
rozlyv,razliv;rozlyv,village,Q4388601,kherson region,dnepr group of forces,0,32.3763035,46.6234563,586793275598871279
peremoha,peremoga;peremoha,hamlet,Q4350612,kherson region,dnepr group of forces,0,34.4244297,46.4749641,586155507317201774
kizomys,kizomys,village,Q4220368,kherson region,dnepr group of forces,0,32.350942,46.5626643,586532171652020190
zhyhailivka,zhigaylovka;zhyhailivka;zhyhailovka,village,Q4179967,sumy region,sever group of forces,0,35.0983789,50.6352385,604023748090274827
lvove,lvove;lvovo,village,Q4271029,kherson region,dnepr group of forces,0,33.1548078,46.7933901,587523136572128248
sevastopol,sevastopol,city,Q7525,sevastopol,,0,33.5220842,44.6054434,578125975762114212
mykhailivka,mikhailovka;mikhaylovka;mykhailivka;mykhailovka;mykhaylivka;mykhaylovka,village,Q4297509,donetsk region,tsentr group of forces,0,38.135748,47.8339758,591992419415784644
novodvirske,novodvirske;novodvorskoe,village,Q4323589,donetsk region,tsentr group of forces,0,38.1460261,47.8417839,592025954520442090
piatykhatky,piatykhatky;pyatikhatki,village,Q4385885,donetsk region,tsentr group of forces,0,38.0168837,48.2553016,593802000806620276
fedorivka,fedorivka;fedorovka;fyodorovka,hamlet,Q4494080,donetsk region,tsentr group of forces,0,38.0432807,48.262396,593832469304644497
zaitseve,zaitseve;zaitseve (horlivka);zaytsevo,town,Q4184477,donetsk region,tsentr group of forces,0,38.02643,48.40087,594427210605973950
hladosove,gladosovo;hladosove,village,Q4139335,donetsk region,zapad group of forces,0,38.07655,48.42945,594549960771343750
riasne,riasne;ryasnoe,hamlet,Q7212118,donetsk region,tsentr group of forces,0,38.01913,48.1705,593437778989987130
mykhailivka,mikhailovka;mikhaylovka;mykhailivka;mykhailovka;mykhaylivka;mykhaylovka,village,Q4297502,donetsk region,tsentr group of forces,0,37.975037,48.2442929,593754717511616765
ozerianivka,ozerianivka;ozerianovka;ozeryanovka,village,Q4332176,donetsk region,tsentr group of forces,0,38.0006983,48.2725613,593876127647165754
shyroka balka,shirokaya balka;shyroka balka,village,Q4524325,donetsk region,tsentr group of forces,0,37.9335517,48.3021074,594003026750826224
